female,black,hispanic,bytest,dadcoll,momcoll,ownhome,urban,cue80,stwmfg80,dist,tuition,yrsed,incomehi
0.0,0.0,1.0,65.07,0.0,0.0,1.0,1.0,5.9,9.92,2.2,0.45497,17.0,1.0
1.0,0.0,1.0,42.84,0.0,0.0,0.0,0.0,5.9,9.92,0.2,0.45497,13.0,0.0
1.0,0.0,1.0,50.42,0.0,0.0,1.0,0.0,5.9,9.92,0.2,0.45497,16.0,1.0
0.0,0.0,1.0,59.23,1.0,0.0,1.0,0.0,5.9,9.92,0.2,0.45497,15.0,1.0
0.0,0.0,0.0,43.04,0.0,0.0,1.0,0.0,5.9,9.92,0.2,0.45497,12.0,0.0
1.0,0.0,1.0,41.04,0.0,0.0,1.0,1.0,5.9,9.92,0.3,0.45497,14.0,0.0
1.0,0.0,1.0,41.8,0.0,0.0,1.0,1.0,5.9,9.92,0.3,0.45497,12.0,0.0
0.0,0.0,1.0,40.72,0.0,0.0,0.0,1.0,5.9,9.92,0.3,0.45497,13.0,0.0
1.0,0.0,1.0,47.05,0.0,0.0,1.0,1.0,5.9,9.92,0.3,0.45497,14.0,0.0
1.0,0.0,1.0,38.87,0.0,0.0,0.0,1.0,5.9,9.92,0.3,0.45497,12.0,0.0
1.0,0.0,1.0,49.93,0.0,0.0,1.0,1.0,5.9,9.92,0.3,0.45497,12.0,0.0
1.0,0.0,1.0,55.48,0.0,0.0,1.0,1.0,5.9,9.92,0.3,0.45497,18.0,0.0
0.0,0.0,1.0,54.24,0.0,0.0,1.0,1.0,5.9,9.92,0.3,0.45497,14.0,0.0
0.0,0.0,1.0,53.06,0.0,0.0,1.0,1.0,5.9,9.92,0.3,0.45497,12.0,0.0
0.0,0.0,1.0,37.08,0.0,0.0,0.0,1.0,5.9,9.92,0.3,0.45497,12.0,0.0
0.0,0.0,1.0,37.25,0.0,0.0,1.0,1.0,5.9,9.92,0.3,0.45497,12.0,0.0
1.0,0.0,1.0,36.09,0.0,0.0,0.0,1.0,5.9,9.92,0.3,0.45497,12.0,0.0
0.0,0.0,1.0,60.0,0.0,0.0,1.0,1.0,5.9,9.92,1.0,0.45497,13.0,0.0
0.0,0.0,1.0,44.48,0.0,0.0,0.0,1.0,5.9,9.92,1.0,0.45497,12.0,0.0
1.0,0.0,1.0,43.65,0.0,0.0,1.0,1.0,5.9,9.92,1.0,0.45497,12.0,1.0
1.0,0.0,1.0,52.36,0.0,0.0,1.0,1.0,5.9,9.92,1.0,0.45497,13.0,0.0
0.0,0.0,1.0,48.94,0.0,0.0,1.0,1.0,9.1,9.92,1.0,0.45497,15.0,0.0
0.0,0.0,1.0,36.32,0.0,0.0,0.0,1.0,9.1,9.92,1.0,0.45497,12.0,0.0
0.0,0.0,1.0,53.41,0.0,0.0,1.0,1.0,9.1,9.92,1.0,0.45497,16.0,0.0
1.0,0.0,1.0,34.83,0.0,0.0,0.0,1.0,9.1,9.92,1.0,0.45497,12.0,0.0
1.0,0.0,1.0,43.95,0.0,0.0,1.0,1.0,9.1,9.92,1.0,0.45497,15.0,0.0
1.0,0.0,1.0,40.83,0.0,0.0,1.0,1.0,9.1,9.92,1.0,0.45497,13.0,0.0
0.0,0.0,1.0,50.58,0.0,0.0,0.0,1.0,9.1,9.92,1.0,0.45497,13.0,0.0
0.0,0.0,1.0,57.23,0.0,0.0,1.0,1.0,9.1,9.92,1.0,0.45497,12.0,0.0
0.0,0.0,1.0,62.74,0.0,0.0,1.0,1.0,9.1,9.92,1.0,0.45497,14.0,0.0
0.0,0.0,1.0,48.58,0.0,0.0,1.0,1.0,9.1,9.92,1.0,0.45497,12.0,0.0
1.0,0.0,1.0,43.52,0.0,0.0,1.0,1.0,9.1,9.92,1.0,0.45497,15.0,0.0
0.0,0.0,1.0,41.72,0.0,0.0,1.0,1.0,9.1,9.92,1.0,0.45497,12.0,0.0
0.0,0.0,1.0,48.54,0.0,0.0,1.0,1.0,12.8,9.92,0.6,0.45497,14.0,0.0
1.0,0.0,1.0,49.45,0.0,0.0,1.0,1.0,12.8,9.92,0.6,0.45497,15.0,0.0
1.0,0.0,1.0,40.33,0.0,0.0,1.0,1.0,12.8,9.92,0.6,0.45497,13.0,0.0
0.0,0.0,1.0,47.89,0.0,0.0,1.0,1.0,12.8,9.92,0.6,0.45497,16.0,1.0
1.0,0.0,1.0,48.29,0.0,0.0,1.0,1.0,12.8,9.92,0.6,0.45497,12.0,0.0
1.0,0.0,0.0,45.92,1.0,0.0,1.0,1.0,12.8,9.92,0.6,0.45497,16.0,0.0
1.0,0.0,1.0,50.8,0.0,0.0,1.0,1.0,12.8,9.92,0.6,0.45497,18.0,0.0
1.0,0.0,1.0,49.81,0.0,0.0,1.0,1.0,12.8,9.92,0.6,0.45497,12.0,0.0
0.0,0.0,1.0,48.59,0.0,0.0,1.0,0.0,5.1,9.92,3.5,0.45497,12.0,0.0
1.0,0.0,1.0,37.4,0.0,0.0,1.0,0.0,5.1,9.92,3.5,0.45497,12.0,0.0
0.0,0.0,1.0,43.06,0.0,0.0,1.0,0.0,5.1,9.92,3.5,0.45497,17.0,0.0
0.0,0.0,1.0,38.86,0.0,0.0,1.0,0.0,5.1,9.92,3.5,0.45497,12.0,0.0
1.0,0.0,1.0,32.2,0.0,0.0,1.0,0.0,5.1,9.92,3.5,0.45497,12.0,0.0
0.0,0.0,1.0,33.5,0.0,0.0,1.0,0.0,5.1,9.92,3.5,0.45497,12.0,0.0
1.0,0.0,1.0,38.81,0.0,0.0,1.0,0.0,5.1,9.92,3.5,0.45497,12.0,0.0
1.0,0.0,1.0,37.76,0.0,0.0,1.0,0.0,5.1,9.92,3.5,0.45497,12.0,0.0
1.0,0.0,0.0,63.68,0.0,0.0,0.0,0.0,5.1,9.92,3.5,0.45497,16.0,0.0
1.0,0.0,1.0,45.13,0.0,0.0,1.0,0.0,5.1,9.92,3.5,0.45497,12.0,0.0
1.0,0.0,1.0,34.18,0.0,0.0,1.0,0.0,5.1,9.92,3.5,0.45497,13.0,0.0
0.0,0.0,1.0,45.89,0.0,0.0,1.0,1.0,5.9,9.92,0.9,0.45497,12.0,0.0
1.0,0.0,1.0,36.52,0.0,0.0,0.0,1.0,5.9,9.92,0.9,0.45497,12.0,0.0
0.0,0.0,1.0,38.46,0.0,0.0,1.0,1.0,5.9,9.92,0.9,0.45497,12.0,0.0
1.0,0.0,1.0,38.35,0.0,0.0,0.0,1.0,5.9,9.92,0.9,0.45497,12.0,0.0
1.0,0.0,1.0,33.35,0.0,0.0,1.0,1.0,5.9,9.92,0.9,0.45497,12.0,0.0
0.0,0.0,1.0,45.33,0.0,0.0,1.0,1.0,5.9,9.92,0.9,0.45497,12.0,0.0
0.0,0.0,1.0,44.58,0.0,0.0,1.0,0.0,12.8,9.92,0.1,0.45497,16.0,0.0
0.0,0.0,1.0,60.3,1.0,0.0,1.0,0.0,12.8,9.92,0.1,0.45497,15.0,1.0
1.0,0.0,1.0,42.0,0.0,0.0,1.0,0.0,12.8,9.92,0.1,0.45497,16.0,0.0
0.0,0.0,1.0,51.39,1.0,0.0,1.0,0.0,12.8,9.92,0.1,0.45497,17.0,1.0
0.0,0.0,1.0,50.88,0.0,0.0,1.0,0.0,12.8,9.92,0.1,0.45497,16.0,0.0
0.0,0.0,1.0,41.15,0.0,0.0,0.0,0.0,12.8,9.92,0.1,0.45497,12.0,0.0
1.0,0.0,1.0,45.98,0.0,0.0,1.0,0.0,12.8,9.92,0.1,0.45497,17.0,0.0
1.0,0.0,1.0,57.28,0.0,0.0,1.0,0.0,12.8,9.92,0.1,0.45497,17.0,0.0
1.0,0.0,1.0,49.56,0.0,0.0,1.0,0.0,12.8,9.92,0.1,0.45497,12.0,0.0
0.0,0.0,1.0,61.38,0.0,0.0,1.0,0.0,12.8,9.92,0.1,0.45497,15.0,0.0
0.0,0.0,1.0,53.09,0.0,0.0,1.0,0.0,12.8,9.92,0.1,0.45497,16.0,0.0
0.0,0.0,1.0,49.05,0.0,0.0,1.0,1.0,5.9,9.92,0.1,0.45497,12.0,0.0
0.0,0.0,1.0,40.47,0.0,0.0,1.0,1.0,5.9,9.92,0.1,0.45497,14.0,0.0
0.0,0.0,1.0,36.16,0.0,0.0,1.0,1.0,5.9,9.92,0.1,0.45497,12.0,0.0
1.0,0.0,1.0,54.94,0.0,0.0,1.0,1.0,5.9,9.92,0.1,0.45497,15.0,0.0
1.0,0.0,1.0,38.29,0.0,0.0,0.0,1.0,5.9,9.92,0.1,0.45497,12.0,0.0
0.0,0.0,1.0,36.43,0.0,0.0,1.0,1.0,5.9,9.92,0.1,0.45497,13.0,0.0
0.0,0.0,1.0,45.07,0.0,0.0,0.0,0.0,10.4,9.92,16.0,0.45497,12.0,0.0
1.0,0.0,1.0,37.16,0.0,0.0,1.0,0.0,10.4,9.92,16.0,0.45497,14.0,0.0
0.0,0.0,1.0,66.73,0.0,0.0,1.0,0.0,10.4,9.92,16.0,0.45497,16.0,0.0
0.0,0.0,1.0,48.26,0.0,0.0,1.0,0.0,10.4,9.92,16.0,0.45497,14.0,0.0
0.0,0.0,1.0,38.01,0.0,0.0,1.0,0.0,10.4,9.92,16.0,0.45497,12.0,0.0
1.0,0.0,0.0,54.82,0.0,0.0,1.0,0.0,10.4,9.92,16.0,0.45497,14.0,0.0
1.0,0.0,1.0,53.79,0.0,0.0,1.0,0.0,10.4,9.92,16.0,0.45497,16.0,0.0
0.0,0.0,1.0,50.13,0.0,0.0,0.0,0.0,10.4,9.92,16.0,0.45497,15.0,0.0
0.0,0.0,1.0,52.06,0.0,0.0,1.0,0.0,10.4,9.92,16.0,0.45497,12.0,0.0
1.0,0.0,0.0,63.78,0.0,0.0,1.0,0.0,3.2,9.92,4.5,0.45497,12.0,0.0
1.0,0.0,1.0,43.74,0.0,0.0,1.0,0.0,3.2,9.92,4.5,0.45497,12.0,0.0
0.0,0.0,1.0,57.75,0.0,0.0,1.0,1.0,5.9,9.92,0.4,0.45497,16.0,0.0
1.0,0.0,1.0,61.79,0.0,0.0,1.0,1.0,5.9,9.92,0.4,0.45497,13.0,1.0
0.0,0.0,1.0,65.6,0.0,0.0,1.0,1.0,5.9,9.92,0.4,0.45497,15.0,0.0
0.0,0.0,1.0,61.77,0.0,0.0,1.0,1.0,5.9,9.92,0.4,0.45497,16.0,0.0
0.0,0.0,1.0,59.46,1.0,0.0,1.0,1.0,5.9,9.92,0.4,0.45497,15.0,0.0
0.0,0.0,1.0,55.98,0.0,0.0,1.0,1.0,5.9,9.92,0.4,0.45497,16.0,0.0
0.0,0.0,1.0,59.83,1.0,1.0,1.0,1.0,5.9,9.92,0.4,0.45497,16.0,0.0
0.0,0.0,1.0,51.73,0.0,0.0,1.0,1.0,5.9,9.92,0.4,0.45497,16.0,1.0
1.0,0.0,1.0,51.17,0.0,0.0,1.0,1.0,5.9,9.92,0.4,0.45497,13.0,0.0
1.0,0.0,1.0,65.75,0.0,0.0,1.0,1.0,5.9,9.92,0.4,0.45497,16.0,0.0
1.0,0.0,1.0,56.6,0.0,0.0,1.0,1.0,5.9,9.92,0.4,0.45497,12.0,0.0
1.0,0.0,1.0,52.27,0.0,0.0,0.0,1.0,5.9,9.92,0.4,0.45497,12.0,0.0
1.0,0.0,1.0,58.67,0.0,0.0,1.0,1.0,5.9,9.92,0.4,0.45497,16.0,0.0
0.0,0.0,1.0,38.49,0.0,0.0,0.0,1.0,5.9,9.92,0.5,0.45497,12.0,1.0
1.0,1.0,0.0,46.35,0.0,0.0,1.0,1.0,5.9,9.92,0.5,0.45497,12.0,0.0
0.0,0.0,1.0,51.14,0.0,0.0,1.0,1.0,5.9,9.92,0.5,0.45497,12.0,0.0
0.0,0.0,1.0,36.56,0.0,0.0,1.0,1.0,5.9,9.92,0.5,0.45497,12.0,0.0
1.0,0.0,1.0,44.08,0.0,0.0,1.0,1.0,5.9,9.92,0.5,0.45497,12.0,0.0
0.0,0.0,1.0,46.36,0.0,0.0,1.0,1.0,5.9,9.92,0.5,0.45497,12.0,0.0
0.0,0.0,1.0,43.85,0.0,0.0,1.0,1.0,5.9,9.92,0.5,0.45497,13.0,0.0
0.0,0.0,1.0,51.56,0.0,0.0,1.0,1.0,12.8,9.92,2.2,0.45497,12.0,0.0
0.0,0.0,1.0,40.44,0.0,0.0,1.0,1.0,12.8,9.92,2.2,0.45497,12.0,0.0
0.0,0.0,1.0,46.99,0.0,0.0,1.0,1.0,12.8,9.92,2.2,0.45497,12.0,0.0
1.0,0.0,1.0,43.09,0.0,1.0,1.0,1.0,12.8,9.92,2.2,0.45497,14.0,1.0
0.0,0.0,1.0,38.75,0.0,0.0,1.0,1.0,12.8,9.92,2.2,0.45497,12.0,0.0
1.0,0.0,1.0,43.94,0.0,0.0,1.0,1.0,12.8,9.92,2.2,0.45497,15.0,0.0
1.0,0.0,1.0,40.9,0.0,0.0,0.0,0.0,5.0,9.92,2.8,0.45497,12.0,0.0
1.0,0.0,1.0,53.11,0.0,0.0,0.0,0.0,5.0,9.92,2.8,0.45497,15.0,0.0
1.0,0.0,1.0,36.83,0.0,0.0,1.0,0.0,5.0,9.92,2.8,0.45497,12.0,0.0
0.0,0.0,0.0,62.33,0.0,0.0,1.0,0.0,5.0,9.92,2.8,0.45497,12.0,0.0
0.0,0.0,1.0,49.55,0.0,0.0,1.0,0.0,5.0,9.92,2.8,0.45497,12.0,0.0
0.0,0.0,1.0,39.5,0.0,0.0,0.0,0.0,5.0,9.92,2.8,0.45497,12.0,1.0
1.0,0.0,1.0,38.12,0.0,0.0,1.0,0.0,5.9,9.92,2.0,0.45497,12.0,0.0
0.0,0.0,1.0,47.31,1.0,1.0,1.0,0.0,5.9,9.92,2.0,0.45497,12.0,1.0
0.0,0.0,1.0,39.96,0.0,0.0,1.0,0.0,5.9,9.92,2.0,0.45497,12.0,0.0
0.0,0.0,1.0,53.91,0.0,0.0,1.0,0.0,5.9,9.92,2.0,0.45497,14.0,0.0
0.0,0.0,1.0,36.71,0.0,0.0,1.0,0.0,5.9,9.92,2.0,0.45497,12.0,0.0
0.0,0.0,0.0,56.81,0.0,0.0,1.0,0.0,5.9,9.92,2.0,0.45497,12.0,0.0
0.0,0.0,1.0,67.64,0.0,0.0,1.0,0.0,5.9,9.92,2.0,0.45497,13.0,0.0
1.0,0.0,1.0,41.74,0.0,0.0,0.0,0.0,4.9,9.92,0.1,0.45497,12.0,0.0
0.0,0.0,1.0,36.07,0.0,0.0,1.0,0.0,4.9,9.92,0.1,0.45497,17.0,0.0
0.0,0.0,1.0,46.72,0.0,0.0,1.0,0.0,4.9,9.92,0.1,0.45497,14.0,1.0
1.0,0.0,0.0,64.11,0.0,0.0,1.0,0.0,4.9,9.92,0.1,0.45497,14.0,0.0
0.0,0.0,1.0,40.41,0.0,0.0,1.0,0.0,4.9,9.92,0.1,0.45497,12.0,0.0
0.0,0.0,0.0,53.84,0.0,0.0,0.0,0.0,4.9,9.92,0.1,0.45497,12.0,0.0
0.0,0.0,1.0,50.4,1.0,0.0,0.0,0.0,4.9,9.92,0.1,0.45497,13.0,0.0
1.0,0.0,1.0,40.48,0.0,0.0,1.0,0.0,4.9,9.92,0.1,0.45497,12.0,0.0
1.0,0.0,1.0,39.09,0.0,0.0,1.0,0.0,6.8,9.92,3.7,0.45497,18.0,1.0
1.0,0.0,1.0,47.48,0.0,0.0,1.0,0.0,6.8,9.92,3.7,0.45497,13.0,0.0
1.0,0.0,1.0,40.63,0.0,0.0,0.0,0.0,6.8,9.92,3.7,0.45497,15.0,0.0
0.0,0.0,1.0,52.81,0.0,0.0,1.0,0.0,6.8,9.92,3.7,0.45497,15.0,0.0
0.0,0.0,1.0,38.07,0.0,0.0,1.0,0.0,6.8,9.92,3.7,0.45497,12.0,0.0
1.0,0.0,1.0,44.28,0.0,0.0,1.0,0.0,6.8,9.92,3.7,0.45497,12.0,0.0
0.0,0.0,1.0,41.28,0.0,0.0,1.0,0.0,6.8,9.92,3.7,0.45497,12.0,0.0
1.0,0.0,1.0,54.92,0.0,0.0,0.0,0.0,6.8,9.92,3.7,0.45497,17.0,0.0
1.0,0.0,1.0,50.94,0.0,0.0,1.0,0.0,6.8,9.92,3.7,0.45497,13.0,0.0
0.0,0.0,1.0,41.09,0.0,0.0,1.0,0.0,6.8,9.92,3.7,0.45497,12.0,0.0
0.0,0.0,1.0,46.58,0.0,0.0,1.0,0.0,6.8,9.92,3.7,0.45497,12.0,0.0
1.0,0.0,1.0,48.32,0.0,0.0,1.0,0.0,6.8,9.92,3.7,0.45497,14.0,0.0
0.0,0.0,1.0,38.22,0.0,0.0,1.0,0.0,24.9,9.92,15.0,0.45497,12.0,0.0
1.0,0.0,1.0,38.88,0.0,0.0,1.0,0.0,24.9,9.92,15.0,0.45497,16.0,0.0
1.0,0.0,1.0,50.83,0.0,0.0,0.0,0.0,24.9,9.92,15.0,0.45497,14.0,0.0
0.0,0.0,1.0,62.44,1.0,0.0,1.0,0.0,24.9,9.92,15.0,0.45497,15.0,0.0
1.0,0.0,1.0,54.25,0.0,0.0,1.0,0.0,24.9,9.92,15.0,0.45497,15.0,0.0
1.0,0.0,1.0,52.93,0.0,0.0,1.0,0.0,24.9,9.92,15.0,0.45497,15.0,1.0
0.0,0.0,1.0,53.9,0.0,0.0,1.0,0.0,24.9,9.92,15.0,0.45497,14.0,0.0
1.0,0.0,1.0,52.53,0.0,0.0,1.0,0.0,24.9,9.92,15.0,0.45497,15.0,0.0
0.0,0.0,1.0,47.36,0.0,0.0,1.0,0.0,24.9,9.92,15.0,0.45497,14.0,0.0
1.0,0.0,1.0,38.59,0.0,0.0,1.0,0.0,24.9,9.92,15.0,0.45497,14.0,0.0
1.0,0.0,1.0,42.36,0.0,0.0,1.0,0.0,24.9,9.92,15.0,0.45497,12.0,0.0
1.0,0.0,1.0,55.5,1.0,0.0,1.0,0.0,24.9,9.92,15.0,0.45497,15.0,0.0
1.0,0.0,1.0,49.53,0.0,0.0,0.0,0.0,24.9,9.92,15.0,0.45497,16.0,0.0
1.0,0.0,1.0,37.8,0.0,0.0,1.0,0.0,24.9,9.92,15.0,0.45497,12.0,0.0
1.0,0.0,1.0,46.22,0.0,0.0,1.0,0.0,24.9,9.92,15.0,0.45497,12.0,0.0
1.0,0.0,1.0,35.13,0.0,0.0,1.0,0.0,4.4,9.92,2.1,0.45497,12.0,0.0
1.0,0.0,1.0,41.51,0.0,0.0,1.0,0.0,4.4,9.92,2.1,0.45497,13.0,0.0
0.0,0.0,1.0,33.97,0.0,0.0,1.0,0.0,4.4,9.92,2.1,0.45497,12.0,0.0
0.0,0.0,1.0,39.74,0.0,0.0,1.0,0.0,4.4,9.92,2.1,0.45497,12.0,0.0
1.0,0.0,1.0,51.12,0.0,1.0,1.0,0.0,4.4,9.92,2.1,0.45497,16.0,0.0
0.0,0.0,1.0,42.7,0.0,0.0,1.0,0.0,9.1,9.92,2.5,0.45497,12.0,0.0
0.0,0.0,1.0,38.81,0.0,0.0,0.0,0.0,9.1,9.92,2.5,0.45497,12.0,0.0
0.0,0.0,1.0,56.02,0.0,0.0,1.0,0.0,9.1,9.92,2.5,0.45497,15.0,0.0
1.0,0.0,1.0,37.86,0.0,0.0,1.0,0.0,9.1,9.92,2.5,0.45497,12.0,0.0
1.0,0.0,1.0,37.81,0.0,0.0,1.0,0.0,9.1,9.92,2.5,0.45497,12.0,0.0
1.0,0.0,1.0,47.29,0.0,0.0,0.0,0.0,9.1,9.92,2.5,0.45497,14.0,0.0
1.0,0.0,1.0,36.45,0.0,0.0,1.0,0.0,9.1,9.92,2.5,0.45497,12.0,0.0
1.0,0.0,1.0,46.66,0.0,0.0,1.0,0.0,9.1,9.92,2.5,0.45497,15.0,0.0
0.0,0.0,1.0,36.24,0.0,0.0,1.0,0.0,9.1,9.92,2.5,0.45497,13.0,0.0
1.0,0.0,1.0,41.8,0.0,0.0,1.0,0.0,4.8,9.92,6.5,0.45497,12.0,0.0
0.0,0.0,1.0,41.91,0.0,0.0,1.0,0.0,4.8,9.92,6.5,0.45497,12.0,0.0
0.0,0.0,1.0,36.04,0.0,0.0,1.0,0.0,4.8,9.92,6.5,0.45497,12.0,0.0
0.0,0.0,0.0,58.14,0.0,0.0,0.0,0.0,4.8,9.92,6.5,0.45497,12.0,0.0
1.0,0.0,1.0,34.8,0.0,0.0,1.0,0.0,4.8,9.92,6.5,0.45497,12.0,0.0
0.0,0.0,1.0,59.47,0.0,0.0,1.0,0.0,4.7,9.92,6.0,0.45497,16.0,1.0
0.0,0.0,1.0,51.05,0.0,0.0,1.0,0.0,9.6,9.92,2.5,0.45497,18.0,0.0
1.0,0.0,1.0,48.66,0.0,0.0,1.0,0.0,9.6,9.92,2.5,0.45497,12.0,0.0
1.0,0.0,1.0,39.56,0.0,0.0,1.0,0.0,9.6,9.92,2.5,0.45497,16.0,0.0
0.0,0.0,1.0,39.98,0.0,0.0,1.0,0.0,9.6,9.92,2.5,0.45497,14.0,0.0
1.0,1.0,0.0,34.78,0.0,0.0,0.0,1.0,8.2,7.54,0.5,0.81871,12.0,0.0
0.0,1.0,0.0,40.98,0.0,0.0,0.0,1.0,8.2,7.54,0.5,0.81871,13.0,0.0
0.0,0.0,1.0,39.35,0.0,0.0,0.0,1.0,8.2,7.54,0.5,0.81871,13.0,0.0
0.0,0.0,1.0,36.17,0.0,0.0,0.0,1.0,8.2,7.54,0.5,0.81871,12.0,0.0
1.0,0.0,1.0,40.42,0.0,0.0,0.0,0.0,10.7,10.04,1.5,1.12702,15.0,0.0
1.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,10.7,10.04,1.5,1.12702,12.0,0.0
1.0,0.0,1.0,46.39,0.0,0.0,0.0,0.0,10.7,10.04,1.5,1.12702,13.0,0.0
1.0,0.0,1.0,50.24,0.0,0.0,0.0,0.0,10.7,10.04,1.5,1.12702,15.0,0.0
0.0,0.0,1.0,36.02,0.0,0.0,0.0,0.0,10.7,10.04,1.5,1.12702,15.0,0.0
1.0,0.0,1.0,51.76,0.0,1.0,0.0,0.0,10.7,10.04,1.5,1.12702,13.0,0.0
0.0,0.0,1.0,61.31,0.0,0.0,1.0,0.0,10.7,10.04,1.5,1.12702,17.0,0.0
0.0,0.0,1.0,50.75,0.0,0.0,1.0,0.0,10.7,10.04,1.5,1.12702,12.0,0.0
1.0,0.0,1.0,50.59,0.0,0.0,0.0,0.0,10.7,10.04,1.5,1.12702,16.0,1.0
1.0,0.0,1.0,51.17,0.0,0.0,0.0,0.0,10.7,10.04,1.5,1.12702,13.0,0.0
1.0,0.0,0.0,44.04,0.0,0.0,0.0,0.0,10.7,10.04,1.5,1.12702,14.0,1.0
0.0,0.0,1.0,53.0,0.0,1.0,1.0,0.0,10.7,10.04,1.5,1.12702,12.0,0.0
1.0,0.0,1.0,51.61,1.0,0.0,0.0,0.0,10.7,10.04,1.5,1.12702,14.0,0.0
1.0,1.0,0.0,57.89,0.0,0.0,1.0,0.0,8.2,7.54,1.2,0.81871,12.0,0.0
0.0,0.0,0.0,59.49,0.0,0.0,1.0,0.0,8.2,7.54,1.2,0.81871,12.0,0.0
1.0,0.0,0.0,38.87,1.0,0.0,1.0,0.0,8.2,7.54,1.2,0.81871,16.0,1.0
1.0,0.0,0.0,63.88,0.0,0.0,1.0,0.0,8.2,7.54,1.2,0.81871,16.0,0.0
1.0,1.0,0.0,38.61,1.0,1.0,1.0,0.0,8.2,7.54,1.2,0.81871,13.0,0.0
0.0,0.0,1.0,49.86,1.0,0.0,1.0,0.0,8.2,7.54,1.2,0.81871,17.0,0.0
1.0,0.0,1.0,41.19,0.0,0.0,1.0,1.0,8.2,7.54,0.1,0.81871,12.0,0.0
0.0,0.0,1.0,46.27,0.0,0.0,1.0,1.0,8.2,7.54,0.1,0.81871,13.0,0.0
0.0,0.0,0.0,66.97,0.0,0.0,1.0,1.0,8.2,7.54,0.1,0.81871,16.0,0.0
1.0,0.0,1.0,59.7,0.0,0.0,1.0,1.0,8.2,7.54,0.1,0.81871,15.0,0.0
1.0,0.0,0.0,35.57,1.0,0.0,1.0,1.0,8.2,7.54,0.5,0.81871,13.0,1.0
0.0,0.0,1.0,42.78,0.0,0.0,1.0,1.0,8.2,7.54,0.5,0.81871,12.0,0.0
1.0,0.0,0.0,58.55,0.0,0.0,1.0,1.0,8.2,7.54,0.5,0.81871,15.0,0.0
0.0,0.0,0.0,42.78,1.0,1.0,1.0,1.0,8.2,7.54,0.5,0.81871,18.0,1.0
1.0,0.0,1.0,48.07,0.0,0.0,1.0,1.0,8.2,7.54,0.5,0.81871,17.0,0.0
1.0,0.0,1.0,38.45,1.0,0.0,1.0,1.0,8.2,7.54,0.5,0.81871,12.0,1.0
1.0,0.0,1.0,54.81,1.0,0.0,1.0,1.0,8.2,7.54,0.5,0.81871,17.0,1.0
0.0,0.0,1.0,64.33,0.0,0.0,1.0,1.0,8.2,7.54,0.5,0.81871,18.0,0.0
1.0,0.0,1.0,48.93,1.0,0.0,1.0,1.0,8.2,7.54,0.5,0.81871,12.0,0.0
1.0,0.0,1.0,50.0,0.0,0.0,1.0,1.0,8.2,7.54,0.5,0.81871,16.0,1.0
0.0,0.0,1.0,48.56,1.0,0.0,1.0,1.0,8.2,7.54,0.5,0.81871,16.0,0.0
0.0,0.0,1.0,52.41,0.0,0.0,1.0,1.0,8.2,7.54,0.5,0.81871,12.0,0.0
0.0,0.0,1.0,51.8,0.0,0.0,1.0,1.0,8.2,7.54,0.5,0.81871,15.0,0.0
1.0,0.0,1.0,54.83,0.0,1.0,0.0,1.0,8.2,7.54,1.0,0.81871,14.0,0.0
0.0,0.0,0.0,71.36,1.0,1.0,1.0,1.0,8.2,7.54,1.0,0.81871,17.0,0.0
1.0,0.0,1.0,45.93,1.0,0.0,0.0,1.0,8.2,7.54,1.0,0.81871,13.0,0.0
0.0,0.0,1.0,60.3,0.0,0.0,0.0,1.0,8.2,7.54,1.0,0.81871,12.0,0.0
1.0,0.0,0.0,52.53,0.0,0.0,1.0,1.0,8.2,7.54,1.0,0.81871,16.0,1.0
1.0,0.0,1.0,52.51,0.0,0.0,1.0,1.0,8.2,7.54,1.0,0.81871,16.0,0.0
1.0,0.0,1.0,59.86,0.0,0.0,1.0,1.0,8.2,7.54,1.0,0.81871,16.0,0.0
1.0,0.0,0.0,50.17,1.0,1.0,1.0,1.0,8.2,7.54,1.0,0.81871,16.0,1.0
1.0,1.0,0.0,39.8,0.0,1.0,1.0,1.0,8.2,7.54,1.0,0.81871,15.0,0.0
1.0,0.0,0.0,51.96,0.0,0.0,0.0,0.0,8.2,7.54,0.7,0.81871,13.0,0.0
0.0,0.0,1.0,46.41,0.0,0.0,1.0,0.0,8.2,7.54,0.7,0.81871,13.0,0.0
1.0,0.0,1.0,42.43,0.0,0.0,1.0,0.0,8.2,7.54,0.7,0.81871,12.0,0.0
1.0,0.0,1.0,49.12,0.0,0.0,1.0,0.0,8.2,7.54,0.7,0.81871,12.0,0.0
0.0,1.0,0.0,42.57,0.0,0.0,1.0,0.0,8.2,7.54,0.7,0.81871,16.0,0.0
0.0,0.0,1.0,60.98,0.0,0.0,1.0,0.0,8.2,7.54,0.7,0.81871,16.0,0.0
0.0,0.0,1.0,50.66,0.0,0.0,0.0,0.0,8.2,7.54,0.7,0.81871,15.0,0.0
0.0,0.0,1.0,49.85,0.0,0.0,1.0,0.0,8.2,7.54,0.7,0.81871,13.0,1.0
0.0,0.0,1.0,41.36,0.0,0.0,1.0,1.0,8.2,7.54,0.6,0.81871,12.0,0.0
1.0,0.0,0.0,50.83,0.0,0.0,0.0,1.0,8.2,7.54,0.6,0.81871,14.0,0.0
0.0,0.0,1.0,58.58,0.0,0.0,0.0,1.0,8.2,7.54,0.6,0.81871,15.0,0.0
